Nombre del apartamento;URL;Precio;Area;Habitaciones;Baños;CONTACTO
Apartamento en Arriendo, SAN PATRICIO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-2-banos-1-garajes/14056-M4196093;$2.900.000;112 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-2-garajes/11013-M4751535;$2.900.000;85 m²;2;2;Contactar
Apartamento en Arriendo, LAGOS DE CORDOBA ATABANZA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-2-habitaciones-2-banos-1-garajes/800-M2641299;$2.900.000;90 m²;2;2;Contactar
Apartamento en Arriendo, CHAPINERO ALTO EL CASTILLO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ingemar-2-habitaciones-2-banos-1-garajes/2147-M4557511;$2.900.000;90 m²;2;2;Contactar
Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pardo-rubio-2-habitaciones-2-banos-2-garajes/9947-M4077166;$2.900.000;62 m²;2;2;Contactar
Apartamento en Arriendo, COUNTRY LA CALLEJA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-country-club-2-habitaciones-3-banos-2-garajes/753-M4529661;$2.900.000;105 m²;2;3;Contactar
Apartamento en Arriendo, LA CALLEJA Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-calleja-2-habitaciones-2-banos-1-garajes/MC4640460;$2.900.000;85 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-campo-alegre-2-habitaciones-2-banos-2-garajes/851-M1335735;$2.900.000;90 m²;2;2;Contactar
Apartamento en Arriendo, Centro Internacional, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-samper-2-habitaciones-3-banos-1-garajes/212-M4514909;$2.900.000;133 m²;2;3;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-3-banos-2-garajes/3437-1718660;$2.900.000;80 m²;2;3;Contactar
Apartamento en Arriendo, Santa Barbara Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-1-garajes/342-M4661633;$2.920.000;90 m²;2;2;Contactar
Apartamento en Arriendo, CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-iii-2-habitaciones-2-banos-2-garajes/411-M3027317;$2.939.000;77 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-acacias-usaquen-2-habitaciones-2-banos-1-garajes/MC4733560;$2.950.000;68 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS CONTADOR NUEVO CONTRY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-lisboa-2-habitaciones-2-banos-2-garajes/3155-M4726897;$2.950.000;79 m²;2;2;Contactar
Apartamento en Arriendo, Acacias Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-belmira-2-habitaciones-2-banos-1-garajes/3606-M4075895;$2.950.000;85 m²;2;2;Contactar
Apartamento en Arriendo, Rincon Del Chico, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-escuela-de-infanteria-2-habitaciones-2-banos-1-garajes/5521-M4065156;$2.950.000;65 m²;2;2;Contactar
Apartamento en Arriendo, Rincon Del Chico, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-2-habitaciones-2-banos-2-garajes/633-M4748610;$2.950.000;76 m²;2;2;Contactar
Apartamento en Arriendo, NORMANDIA Salitre Modelia, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-normandia-2-habitaciones-3-banos-1-garajes/MC4730074;$2.950.000;68 m²;2;3;Contactar
Apartamento en Arriendo, CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et-ii-2-habitaciones-2-banos-1-garajes/3312-M4570388;$2.950.000;164.34 m²;2;2;Contactar
Apartamento en Arriendo, Marly, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-marly-2-habitaciones-2-banos-2-garajes/164-M3982253;$2.950.000;106.7 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-2-banos-1-garajes/717-M4102712;$2.950.000;63 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS NUEVA AUTOPISTA Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedros-2-habitaciones-3-banos-2-garajes/MC4732145;$2.950.000;125 m²;2;3;Contactar
Apartamento en Arriendo, Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-usaquen-2-habitaciones-2-banos-1-garajes/MC4598718;$2.950.000;77 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-2-banos-1-garajes/384-M4749856;$2.958.000;78.82 m²;2;2;Contactar
Apartamento en Arriendo, CHICO NORTE III SECTOR Santa Bárbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-2-habitaciones-3-banos-2-garajes/MC4739880;$2.969.000;113.59 m²;2;3;Contactar
Apartamento en Arriendo, PARQUE CENTRAL BAVARIA Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-samper-2-habitaciones-2-banos-1-garajes/MC344961;$2.970.000;64 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-2-banos-2-garajes/11307-M4653490;$2.976.000;70 m²;2;2;Contactar
Apartamento en Arriendo, san victorino, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-victorino-2-habitaciones-2-banos-1-garajes/MC4636557;$3.000.000;80.25 m²;2;2;Contactar
Apartamento en Arriendo, CANTALEJO Colina y Alrededores, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cantalejo-2-habitaciones-2-banos-1-garajes/MC4728028;$3.000.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Las Nieves, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-veracruz-2-habitaciones-2-banos-2-garajes/661-M4729909;$3.000.000;77 m²;2;2;Contactar
Apartamento en Arriendo, Pasadena, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-estoril-2-habitaciones-2-banos-2-garajes/3057-M4731245;$3.000.000;79 m²;2;2;Contactar
Apartamento en Arriendo, CHICO NAVARRA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-1-banos-1-garajes/15920-M4695223;$3.000.000;61 m²;2;1;Contactar
Apartamento en Arriendo, Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-usaquen-2-habitaciones-2-banos-1-garajes/478-M4621916;$3.000.000;78 m²;2;2;Contactar
Apartamento en Arriendo, Pasadena, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-na-2-habitaciones-2-banos-2-garajes/10858-M4680629;$3.000.000;66.61 m²;2;2;Contactar
Apartamento en Arriendo, LAGOS DE CORDOBA Niza Alhambra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ub-cordoba-niza-2-habitaciones-2-banos-1-garajes/MC4746917;$3.000.000;92 m²;2;2;Contactar
Apartamento en Arriendo, EL POLO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-polo-club-2-habitaciones-2-banos-1-garajes/MC4738721;$3.000.000;100 m²;2;2;Contactar
Apartamento en Arriendo, San Patricio, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-2-banos-1-garajes/847-M4686663;$3.000.000;112 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-molinos-norte-2-habitaciones-2-banos-2-garajes/512-M4748095;$3.000.000;72 m²;2;2;Contactar
Apartamento en Arriendo, Pasadena, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pasadena-2-habitaciones-2-banos-2-garajes/13436-M4704965;$3.000.000;66 m²;2;2;Contactar
Apartamento en Arriendo, Lisboa Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-lisboa-2-habitaciones-3-banos-2-garajes/11307-M4595490;$3.000.000;90.2 m²;2;3;Contactar
Apartamento en Arriendo, Las Acacias Chapinero, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acacias-2-habitaciones-2-banos-2-garajes/5175-M4724920;$3.000.000;80 m²;2;2;Contactar
Apartamento en Arriendo, Santa Paula, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-molinos-norte-2-habitaciones-2-banos-2-garajes/16288-M4705984;$3.000.000;78 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS USAQUEN Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-2-banos-1-garajes/MC4755167;$3.000.000;70 m²;2;2;Contactar
Apartamento en Arriendo, CHICO SAN PATRICIO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-2-habitaciones-2-banos-2-garajes/252-M3983960;$3.000.000;84 m²;2;2;Contactar
Apartamento en Arriendo, PASADENA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-estoril-2-habitaciones-3-banos-2-garajes/3702-M4658842;$3.000.000;81 m²;2;3;Contactar
Apartamento en Arriendo, Pasadena, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pasadena-2-habitaciones-2-banos-2-garajes/2361-M4738958;$3.000.000;75 m²;2;2;Contactar
Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bosque-calderon-2-habitaciones-2-banos-1-garajes/9947-M4600958;$3.000.000;71 m²;2;2;Contactar
Apartamento en Arriendo, CHAPINERO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-1-garajes/3553-M4557364;$3.000.000;78.72 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara Central, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-3-banos-2-garajes/2412-M4752342;$3.000.000;97 m²;2;3;Contactar
Apartamento en Arriendo, CEDRITOS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-3-banos-2-garajes/3038-M4753802;$3.000.000;72 m²;2;3;Contactar
Apartamento en Arriendo, USAQUEN, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-usaquen-2-habitaciones-2-banos-1-garajes/38-M4612565;$3.000.000;78 m²;2;2;Contactar
Apartamento en Arriendo, PASADENA Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-estoril-2-habitaciones-2-banos-2-garajes/MC2585080;$3.000.000;80 m²;2;2;Contactar
Apartamento en Arriendo, CHICO RESERVADO Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et-ii-2-habitaciones-1-banos-1-garajes/MC4671736;$3.000.000;70 m²;2;1;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-acacias-usaquen-2-habitaciones-2-banos-1-garajes/MC4721583;$3.000.000;70.83 m²;2;2;Contactar
Apartamento en Arriendo, SAN IGNACIO , Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-ignacio-2-habitaciones-2-banos-1-garajes/MC4724802;$3.000.000;72 m²;2;2;Contactar
Apartamento en Arriendo, La Calleja, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-calleja-2-habitaciones-3-banos-2-garajes/393-M4189047;$3.000.000;80.75 m²;2;3;Contactar
Apartamento en Arriendo, usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-usaquen-2-habitaciones-2-banos-2-garajes/MC4751775;$3.000.000;67 m²;2;2;Contactar
Apartamento en Arriendo, Chapinero Norte, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-1-banos-1-garajes/13436-M4704754;$3.000.000;67 m²;2;1;Contactar
Apartamento en Arriendo, LOS MOLINOS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-molinos-norte-2-habitaciones-3-banos-2-garajes/3568-M4569753;$3.000.000;76 m²;2;3;Contactar
Apartamento en Arriendo, Bella Suiza, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-gabriel-norte-2-habitaciones-2-banos-1-garajes/920-M4613069;$3.000.000;88 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-usaquen-2-habitaciones-2-banos-1-garajes/5044-M4629154;$3.000.000;78 m²;2;2;Contactar
Apartamento en Arriendo, Pasadena, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-na-2-habitaciones-2-banos-2-garajes/13436-M4747463;$3.000.000;66 m²;2;2;Contactar
Apartamento en Arriendo, PASADENA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pasadena-2-habitaciones-2-banos-1-garajes/252-M4622577;$3.000.000;64 m²;2;2;Contactar
Apartamento en Arriendo, Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-usaquen-2-habitaciones-2-banos-1-garajes/34-M4602164;$3.000.000;78 m²;2;2;Contactar
Apartamento en Arriendo, USAQUEN, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-usaquen-2-habitaciones-2-banos-1-garajes/2147-M4612566;$3.000.000;78 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS ALCALA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-3-banos-1-garajes/3038-M4725889;$3.000.000;72 m²;2;3;Contactar
Apartamento en Arriendo, CEDRITOS ALCALA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-3-banos-1-garajes/3038-M4727394;$3.000.000;72 m²;2;3;Contactar
Apartamento en Arriendo, CEDRITOS ALCALA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-3-banos-2-garajes/3038-M4751714;$3.000.000;72 m²;2;3;Contactar
Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-nueva-granada-2-habitaciones-2-banos/11139-M4751659;$3.000.000;111.29 m²;2;2;Contactar
Apartamento en Arriendo, BELMIRA USAQUEN, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-2-habitaciones-2-banos-1-garajes/359-M4593418;$3.000.000;74 m²;2;2;Contactar
Apartamento en Arriendo, USAQUEN, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-usaquen-2-habitaciones-2-banos-1-garajes/12473-M4591850;$3.000.000;78 m²;2;2;Contactar
Apartamento en Arriendo, USAQUEN, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-usaquen-2-habitaciones-2-banos-1-garajes/3614-M4594130;$3.000.000;78 m²;2;2;Contactar
Apartamento en Arriendo, Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acacias-2-habitaciones-2-banos-2-garajes/MC4674131;$3.000.000;68 m²;2;2;Contactar
Apartamento en Arriendo, COUNTRY CLUB LA CALLEJA Santa Bárbara Usaquen, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-calleja-2-habitaciones-2-banos-2-garajes/MC4667439;$3.000.000;60 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-2-habitaciones-2-banos-1-garajes/2398-M4672765;$3.000.000;58 m²;2;2;Contactar
Apartamento en Arriendo, SUBA BATAN Niza Alhambra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-2-habitaciones-3-banos-2-garajes/MC4738241;$3.000.000;76 m²;2;3;Contactar
Apartamento en Arriendo, Chapinero Norte, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-na-2-habitaciones-1-banos/10858-M4533501;$3.000.000;67.54 m²;2;1;Contactar
Apartamento en Arriendo, ALTOS DE SOTILEZA Cerros de Suba, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-niza-suba-2-habitaciones-3-banos-2-garajes/MC4745394;$3.000.000;89 m²;2;3;Contactar
Apartamento en Arriendo, LOS ROSALES EMAUS Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-2-habitaciones-2-banos-1-garajes/MC4746897;$3.000.000;85 m²;2;2;Contactar
Apartamento en Arriendo, Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-usaquen-2-habitaciones-1-banos-1-garajes/346-M4598335;$3.000.000;78 m²;2;1;Contactar
Apartamento en Arriendo, MULTICENTRO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-1-banos-1-garajes/246-M3226116;$3.000.000;64 m²;2;1;Contactar
Apartamento en Venta y Arriendo, CAMPO ALEGRE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-campo-alegre-2-habitaciones-3-banos-2-garajes/800-M2787494;$3.000.000;97 m²;2;3;Contactar
Apartamento en Arriendo, Chico Norte, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-2-banos/175-M4428546;$3.000.000;63 m²;2;2;Contactar
Apartamento en Arriendo, El Lago, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-lago-gaitan-2-habitaciones-2-banos-1-garajes/79-M4095217;$3.000.000;141 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-2-habitaciones-2-banos-1-garajes/14384-M4714288;$3.000.000;62 m²;2;2;Contactar
Apartamento en Arriendo, Bella Suiza, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-na-2-habitaciones-2-banos-1-garajes/5044-M4613181;$3.000.000;87.64 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA CENTRAL, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-2-garajes/3437-M4753094;$3.000.000;95 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-1-garajes/414-M4612474;$3.000.000;125 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara Occidental, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-2-garajes/3424-M4669824;$3.000.000;78 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-3-banos-2-garajes/3038-M4756150;$3.000.000;72 m²;2;3;Contactar
Apartamento en Arriendo, CEDRITOS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-3-banos-2-garajes/3038-M4749754;$3.000.000;72 m²;2;3;Contactar
Apartamento en Arriendo, CEDRITOS ALCALA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-3-banos-2-garajes/3038-M4723823;$3.000.000;72 m²;2;3;Contactar
Apartamento en Arriendo, CEDRITOS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-3-banos-1-garajes/3038-M4729386;$3.000.000;72 m²;2;3;Contactar
Apartamento en Arriendo, Club De Los Lagartos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-carolina-2-habitaciones-3-banos-2-garajes/495-M4717328;$3.000.000;97 m²;2;3;Contactar
